"","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"866","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Cook Incorporated",100000010458,"Cook Incorporated","IN","United States",4599.7,"08/20/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","","","Cook Medical provides clinicians with training on the use of our products and devices, which can be complex and take practice to master. Training ensures that clinicians understand the capabilities and limitations of a product or device before using it on a patient. We provide reasonable and necessary travel, lodging, and meals for physicians who attend or teach at these courses, activities, or events.","No",336565844,"Covered","","","","","","","","","","","SUR - SIS","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"867","Covered Recipient Teaching Hospital",500079,3422,"GOOD SAMARITAN HOSPITAL","407 14th AVE SE","","Puyallup","WA","98372","Tandem Diabetes Care, Inc.",100000010651,"Tandem Diabetes Care, Inc.","CA","United States",300,"08/27/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",338695030,"Covered","","","","","","","","","","","t-slim insulin pump","","","","","407 14th AVE SE, Puyallup, WA 98372",-122.289631,47.1788395
"868","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","4800 SAND POINT WAY NE","","SEATTLE","WA","98105","Novartis Pharma AG",100000000058,"Novartis Pharma AG","","Switzerland",625,"05/12/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","No","","","No",254052586,"Covered","Tobi Podhaler","","","","","0078-0630-35","","","","","","","","","","4800 SAND POINT WAY NE, SEATTLE, WA 98105",-122.283265,47.6626378
"869","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",2300,"11/10/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",331362539,"Covered","","","","","","","","","","","TRAUMA & EXTREMITIES","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"870","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Medline Industries, Inc.",100000005431,"Medline Industries, Inc.","IL","United States",700,"09/25/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",335686026,"Combination","","","","","","","","","","","Dermatology and Wound Care","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"871","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",1352,"04/22/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312309702,"Covered","","","","","","","","","","","Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"872","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","School of Dentistry","Seattle","WA","98195","Henry Schein, Inc.",100000005547,"Henry Schein, Inc.","NY","United States",1416.67,"04/30/2015",1,"In-kind items and services","Charitable Contribution","","","","","No Third Party Payment","","","","","No",333261292,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"873","Covered Recipient Teaching Hospital",500129,3423,"TACOMA GENERAL ALLENMORE HOSPITAL","315 SOUTH MLK JR. WAY","5299","TACOMA","WA","98415","Janssen Pharmaceuticals, Inc",100000000232,"Janssen Pharmaceuticals, Inc","NJ","United States",500,"03/16/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Booth or exhibit space rental","No",275934872,"Covered","Xarelto","","","","","5045-8580-30","","","","","","","","","","315 SOUTH MLK JR. WAY, TACOMA, WA 98415",-122.4529682,47.2593601
"874","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Purdue Pharma L.P.",100000005455,"Purdue Transdermal Technologies L.P.","CT","United States",1500,"07/29/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",251014034,"Covered","BUTRANS","","","","","59011-750-04","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"875","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Teleflex Medical Incorporated",100000011040,"Teleflex Medical Incorporated","NC","United States",4799.76,"02/19/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Loaner Product Exceeded 90 Days","No",298479818,"Covered","","","","","","","","","","","Surgical","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"876","Covered Recipient Teaching Hospital",50159,3548,"VENTURA COUNTY MEDICAL CENTER","1006 Spring Street","","Seattle","WA","98101","Covidien Sales LLC",100000000098,"Covidien Sales LLC","MA","United States",142.01,"01/01/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","Device loan greater than 90 days","No",286163988,"Covered","INVOS","","","","","","","","","","Patient Monitoring","","","","","1006 Spring Street, Seattle, WA 98101",-122.3267478,47.6098557
"877","Covered Recipient Teaching Hospital",500129,3423,"TACOMA GENERAL ALLENMORE HOSPITAL","315 SOUTH MLK JR. WAY","5299","TACOMA","WA","98415","Biosense Webster, Inc.",100000005693,"Biosense Webster, Inc.","CA","United States",1000,"09/21/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Facility rental for product training","No",266291332,"Covered","","","","","","","","","","","Ablation CathetersAccessories","","","","","315 SOUTH MLK JR. WAY, TACOMA, WA 98415",-122.4529682,47.2593601
"878","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","BOSTON SCIENTIFIC CORPORATION",100000005674,"Boston Scientific Corporation","MA","United States",1500,"11/04/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",246126230,"Covered","","","","","","","","","","","BILIARY DEVICES","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"879","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","4800 SANDPOINT WAY NE","5371","SEATTLE","WA","98105","AbbVie, Inc.",100000000204,"AbbVie, Inc.","IL","United States",2000,"03/13/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",317284809,"Covered","Lupron","","","","","0074-3346-03","","","","","","","","","","4800 SANDPOINT WAY NE, SEATTLE, WA 98105",-122.283265,47.6626378
"880","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",31.08,"08/04/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240413784,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"881","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE PACIFIC ST","","SEATTLE","WA","98195","Genentech, Inc.",100000000226,"Genentech USA, Inc.","CA","United States",1750,"08/17/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",317936764,"Non-covered","NonCovered Product","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"882","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",1404.46,"04/23/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",331361097,"Covered","","","","","","","","","","","MAXFACE","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"883","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","Box 351700","Seattle","WA","98195","Seattle Genetics, Inc.",100000000279,"Seattle Genetics, Inc.","WA","United States",6696.1,"04/10/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",341835132,"Covered","NONE","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"884","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Mallinckrodt LLC",100000005429,"Mallinckrodt LLC","MO","United States",8498,"09/15/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",334546348,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"885","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",5000,"07/29/2015",1,"Cash or cash equivalent","Charitable Contribution","","","","","No Third Party Payment","","No","","","No",331463879,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"886","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",500,"02/16/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",331472231,"Covered","ELIQUIS","","","","","0003-0894-31","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"887","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 Ne Pacific St","","Seattle","WA","98195","Covidien Sales LLC",100000000098,"Covidien Sales LLC","MA","United States",11050,"09/14/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",286163886,"Covered","","","","","","","","","","","Synthetic Mesh","","","","","1959 Ne Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"888","Covered Recipient Teaching Hospital",500027,3414,"Swedish Medical Center","747 Broadway","","Seattle","WA","98122","AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP","DE","United States",500,"04/02/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Exhibit Display Fee","No",255189172,"Covered","BRILINTA","","","","","00018-607-76","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"889","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","1101 Madison St","S-100","Seattle","WA","98104","Draeger Medical Systems, Inc",100000005612,"Draeger Medical, Inc","PA","United States",1000,"06/09/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",246183562,"Covered","","","","","","","","","","","VN500 Workstation NC  Babylog VN500","","","","","1101 Madison St, Seattle, WA 98104",-122.3241992,47.6092396
"890","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","359472 Brooklyn Ave.","","Seattle","WA","98195","Cepheid",100000010934,"Cepheid","CA","United States",140,"06/04/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",259327664,"None","","","","","","","","","","","","","","","","359472 Brooklyn Ave., Seattle, WA 98195",-122.3141549,47.6694456
"891","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Allergan Inc.",100000000278,"Allergan Inc.","CA","United States",81632,"12/14/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","No","","","No",292504478,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"892","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific Street","","Seattle","WA","98195","Abbott Laboratories",100000010680,"Abbott Laboratories","IL","United States",7984,"10/21/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","AV AV 10201280 20151110 0301 AV 10201280 20151110 0301 0001","No",330166016,"Covered","","","","","","","","","","","Vascular","","","","","1959 NE Pacific Street, Seattle, WA 98195",-122.3091341,47.6506935
"893","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",636,"03/11/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312303714,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"894","Covered Recipient Teaching Hospital",500079,3422,"GOOD SAMARITAN HOSPITAL","407 14th AVE SE","","Puyallup","WA","98372","Tandem Diabetes Care, Inc.",100000010651,"Tandem Diabetes Care, Inc.","CA","United States",300,"01/15/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",338694298,"Covered","","","","","","","","","","","t-slim insulin pump","","","","","407 14th AVE SE, Puyallup, WA 98372",-122.289631,47.1788395
"895","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE PACIFIC ST","","SEATTLE","WA","98195","Novartis Pharmaceuticals Corporation",100000000228,"NOVARTIS PHARMACEUTICALS CORPORATION","NJ","United States",4500,"10/06/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","","No",263565152,"None","NON BRAND","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"896","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",19.12,"04/28/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240411312,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"897","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Dentsply International",100000000185,"Dentsply International","PA","United States",95.8,"11/09/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","","","","No",328207156,"Covered","","","","","","","","","","","Consumable Dentistry","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
